GPS,PlusPoint,
"35.802586000000005,-109.86668499999995",857GR43M+28, nope
"35.802586000000005,-118.26668500000007",8573RP3M+28, nope
"35.802586000000005,-109.66668499999994",857GR83M+28, nope
"35.802586000000005,-118.46668500000007",8573RG3M+28, nope
"35.802586000000005,-109.46668499999994",857GRG3M+28, nope
"35.802586000000005,-118.66668500000007",8573R83M+28, nope
"35.802586000000005,-109.26668499999994",857GRP3M+28, nope
"35.802586000000005,-118.86668500000007",8573R43M+28, nope
"36.28258599999999,-114.066685",85877WMM+28, nope
"36.28258599999999,-113.866685",858874MM+28, nope
"36.28258599999999,-114.26668500000001",85877PMM+28, nope
"36.28258599999999,-113.666685",858878MM+28, nope
"36.28258599999999,-114.46668500000001",85877GMM+28, nope
"36.28258599999999,-113.466685",85887GMM+28, nope
"36.28258599999999,-114.66668500000002",858778MM+28, nope
"36.28258599999999,-113.266685",85887PMM+28, nope
"36.28258599999999,-114.86668500000002",858774MM+28, nope
"36.28258599999999,-113.06668499999999",85887WMM+28, nope
"36.28258599999999,-115.06668500000002",85867WMM+28, nope
"36.28258599999999,-112.86668499999999",858974MM+28, nope
"36.28258599999999,-115.26668500000002",85867PMM+28, nope
"36.28258599999999,-112.66668499999999",858978MM+28, nope
"36.28258599999999,-115.46668500000003",85867GMM+28, nope
"36.28258599999999,-112.46668499999998",85897GMM+28, nope
"36.28258599999999,-115.66668500000003",858678MM+28, nope
"36.28258599999999,-112.26668499999998",85897PMM+28, nope
"36.28258599999999,-115.86668500000003",858674MM+28, nope
"36.28258599999999,-112.06668499999998",85897WMM+28, nope
"36.28258599999999,-116.06668500000004",85857WMM+28, nope
"36.28258599999999,-111.86668499999998",858C74MM+28, nope
"36.28258599999999,-116.26668500000004",85857PMM+28, nope
"36.28258599999999,-111.66668499999997",858C78MM+28, nope
"36.28258599999999,-116.46668500000004",85857GMM+28, nope
"36.28258599999999,-111.46668499999997",858C7GMM+28, nope
"36.28258599999999,-116.66668500000004",858578MM+28, nope
"36.28258599999999,-111.26668499999997",858C7PMM+28, nope
"36.28258599999999,-116.86668500000005",858574MM+28, nope
"36.28258599999999,-111.06668499999996",858C7WMM+28, nope
"36.28258599999999,-110.86668499999996",858F74MM+28, nope
"36.28258599999999,-110.66668499999996",858F78MM+28, nope
"36.28258599999999,-110.46668499999996",858F7GMM+28, nope
"36.28258599999999,-110.26668499999995",858F7PMM+28, nope
"36.28258599999999,-110.06668499999995",858F7WMM+28, nope
"36.28258599999999,-118.06668500000006",85837WMM+28, nope
"36.28258599999999,-109.86668499999995",858G74MM+28, nope
"36.28258599999999,-118.26668500000007",85837PMM+28, nope
"36.28258599999999,-109.66668499999994",858G78MM+28, nope
"36.28258599999999,-118.46668500000007",85837GMM+28, nope
"36.28258599999999,-109.46668499999994",858G7GMM+28, nope
"36.28258599999999,-118.66668500000007",858378MM+28, nope
"36.28258599999999,-109.26668499999994",858G7PMM+28, nope
"36.28258599999999,-118.86668500000007",858374MM+28, nope
"35.70658600000001,-114.066685",8577PW4M+J8, nope
"35.70658600000001,-113.866685",8578P44M+J8, nope
"35.70658600000001,-114.26668500000001",8577PP4M+J8, nope
"35.70658600000001,-113.666685",8578P84M+J8, nope
"35.70658600000001,-114.46668500000001",8577PG4M+J8, nope
"35.70658600000001,-113.466685",8578PG4M+J8, nope
"35.70658600000001,-114.66668500000002",8577P84M+J8, nope
"35.70658600000001,-113.266685",8578PP4M+J8, nope
"35.70658600000001,-114.86668500000002",8577P44M+J8, nope
"35.70658600000001,-113.06668499999999",8578PW4M+J8, nope
"35.70658600000001,-115.06668500000002",8576PW4M+J8, nope
"35.70658600000001,-112.86668499999999",8579P44M+J8, nope
"35.70658600000001,-115.26668500000002",8576PP4M+J8, nope
"35.70658600000001,-112.66668499999999",8579P84M+J8, nope
"35.70658600000001,-115.46668500000003",8576PG4M+J8, nope
"35.70658600000001,-112.46668499999998",8579PG4M+J8, nope
"35.70658600000001,-115.66668500000003",8576P84M+J8, nope
"35.70658600000001,-112.26668499999998",8579PP4M+J8, nope
"35.70658600000001,-115.86668500000003",8576P44M+J8, nope
"35.70658600000001,-112.06668499999998",8579PW4M+J8, nope
"35.70658600000001,-111.86668499999998",857CP44M+J8, nope
"35.70658600000001,-111.66668499999997",857CP84M+J8, nope
"35.70658600000001,-111.46668499999997",857CPG4M+J8, nope
"35.70658600000001,-111.26668499999997",857CPP4M+J8, nope
"35.70658600000001,-111.06668499999996",857CPW4M+J8, nope
"35.70658600000001,-117.06668500000005",8574PW4M+J8, nope
"35.70658600000001,-110.86668499999996",857FP44M+J8, nope
"35.70658600000001,-117.26668500000005",8574PP4M+J8, nope
"35.70658600000001,-110.66668499999996",857FP84M+J8, nope
"35.70658600000001,-117.46668500000006",8574PG4M+J8, nope
"35.70658600000001,-110.46668499999996",857FPG4M+J8, nope
"35.70658600000001,-117.66668500000006",8574P84M+J8, nope
"35.70658600000001,-110.26668499999995",857FPP4M+J8, nope
"35.70658600000001,-117.86668500000006",8574P44M+J8, nope
"35.70658600000001,-110.06668499999995",857FPW4M+J8, nope
"35.70658600000001,-118.06668500000006",8573PW4M+J8, nope
"35.70658600000001,-109.86668499999995",857GP44M+J8, nope
"35.70658600000001,-118.26668500000007",8573PP4M+J8, nope
"35.70658600000001,-109.66668499999994",857GP84M+J8, nope
"35.70658600000001,-118.46668500000007",8573PG4M+J8, nope
"35.70658600000001,-109.46668499999994",857GPG4M+J8, nope
"35.70658600000001,-118.66668500000007",8573P84M+J8, nope
"35.70658600000001,-109.26668499999994",857GPP4M+J8, nope
"35.70658600000001,-118.86668500000007",8573P44M+J8, nope
"36.378585999999984,-114.066685",85879WHM+C8, nope
"36.378585999999984,-113.866685",858894HM+C8, nope
"36.378585999999984,-114.26668500000001",85879PHM+C8, nope
"36.378585999999984,-113.666685",858898HM+C8, nope
"36.378585999999984,-114.46668500000001",85879GHM+C8, nope
"36.378585999999984,-113.466685",85889GHM+C8, nope
"36.378585999999984,-114.66668500000002",858798HM+C8, nope
"36.378585999999984,-113.266685",85889PHM+C8, nope
"36.378585999999984,-114.86668500000002",858794HM+C8, nope
"36.378585999999984,-113.06668499999999",85889WHM+C8, nope
"36.378585999999984,-115.06668500000002",85869WHM+C8, nope
"36.378585999999984,-112.86668499999999",858994HM+C8, nope
"36.378585999999984,-115.26668500000002",85869PHM+C8, nope
"36.378585999999984,-112.66668499999999",858998HM+C8, nope
"36.378585999999984,-115.46668500000003",85869GHM+C8, nope
"36.378585999999984,-112.46668499999998",85899GHM+C8, nope
"36.378585999999984,-115.66668500000003",858698HM+C8, nope
"36.378585999999984,-112.26668499999998",85899PHM+C8, nope
"36.378585999999984,-115.86668500000003",858694HM+C8, nope
"36.378585999999984,-112.06668499999998",85899WHM+C8, nope
"36.378585999999984,-116.06668500000004",85859WHM+C8, nope
"36.378585999999984,-111.86668499999998",858C94HM+C8, nope
"36.378585999999984,-116.26668500000004",85859PHM+C8, nope
"36.378585999999984,-116.46668500000004",85859GHM+C8, nope
"36.378585999999984,-111.46668499999997",858C9GHM+C8, nope
"36.378585999999984,-116.66668500000004",858598HM+C8, nope
"36.378585999999984,-111.26668499999997",858C9PHM+C8, nope
"36.378585999999984,-116.86668500000005",858594HM+C8, nope
"36.378585999999984,-110.86668499999996",858F94HM+C8, nope
"36.378585999999984,-110.66668499999996",858F98HM+C8, nope
"36.378585999999984,-110.46668499999996",858F9GHM+C8, nope
"36.378585999999984,-110.26668499999995",858F9PHM+C8, nope
"36.378585999999984,-110.06668499999995",858F9WHM+C8, nope
"36.378585999999984,-109.86668499999995",858G94HM+C8, nope
"36.378585999999984,-118.26668500000007",85839PHM+C8, nope
"36.378585999999984,-109.66668499999994",858G98HM+C8, nope
"36.378585999999984,-118.46668500000007",85839GHM+C8, nope
"36.378585999999984,-109.46668499999994",858G9GHM+C8, nope
"36.378585999999984,-118.66668500000007",858398HM+C8, nope
"36.378585999999984,-109.26668499999994",858G9PHM+C8, nope
"36.378585999999984,-118.86668500000007",858394HM+C8, nope
"35.61058600000001,-114.066685",8577JW6M+68, nope
"35.61058600000001,-113.866685",8578J46M+68, nope
"35.61058600000001,-114.26668500000001",8577JP6M+68, nope
"35.61058600000001,-113.666685",8578J86M+68, nope
"35.61058600000001,-114.46668500000001",8577JG6M+68, nope
"35.61058600000001,-113.466685",8578JG6M+68, nope
"35.61058600000001,-114.66668500000002",8577J86M+68, nope
"35.61058600000001,-113.266685",8578JP6M+68, nope
"35.61058600000001,-114.86668500000002",8577J46M+68, nope
"35.61058600000001,-113.06668499999999",8578JW6M+68, nope
"35.61058600000001,-115.06668500000002",8576JW6M+68, nope
"35.61058600000001,-112.86668499999999",8579J46M+68, nope
"35.61058600000001,-115.26668500000002",8576JP6M+68, nope
"35.61058600000001,-112.66668499999999",8579J86M+68, nope
"35.61058600000001,-115.46668500000003",8576JG6M+68, nope
"35.61058600000001,-112.46668499999998",8579JG6M+68, nope
"35.61058600000001,-115.66668500000003",8576J86M+68, nope
"35.61058600000001,-112.26668499999998",8579JP6M+68, nope
"35.61058600000001,-115.86668500000003",8576J46M+68, nope
"35.61058600000001,-112.06668499999998",8579JW6M+68, nope
"35.61058600000001,-111.86668499999998",857CJ46M+68, nope
"35.61058600000001,-111.66668499999997",857CJ86M+68, nope
"35.61058600000001,-111.46668499999997",857CJG6M+68, nope
"35.61058600000001,-111.26668499999997",857CJP6M+68, nope
"35.61058600000001,-117.06668500000005",8574JW6M+68, nope
"35.61058600000001,-110.86668499999996",857FJ46M+68, nope
"35.61058600000001,-117.26668500000005",8574JP6M+68, nope
"35.61058600000001,-110.66668499999996",857FJ86M+68, nope
"35.61058600000001,-117.46668500000006",8574JG6M+68, nope
"35.61058600000001,-110.46668499999996",857FJG6M+68, nope
"35.61058600000001,-117.66668500000006",8574J86M+68, nope
"35.61058600000001,-110.26668499999995",857FJP6M+68, nope
"35.61058600000001,-117.86668500000006",8574J46M+68, nope
"35.61058600000001,-110.06668499999995",857FJW6M+68, nope
"35.61058600000001,-118.06668500000006",8573JW6M+68, nope
"35.61058600000001,-109.86668499999995",857GJ46M+68, nope
"35.61058600000001,-118.26668500000007",8573JP6M+68, nope
"35.61058600000001,-109.66668499999994",857GJ86M+68, nope
"35.61058600000001,-118.46668500000007",8573JG6M+68, nope
"35.61058600000001,-109.46668499999994",857GJG6M+68, nope
"35.61058600000001,-118.66668500000007",8573J86M+68, nope
"35.61058600000001,-109.26668499999994",857GJP6M+68, nope
"35.61058600000001,-118.86668500000007",8573J46M+68, nope
"36.47458599999998,-113.866685",8588F4FM+R8, nope
"36.47458599999998,-114.26668500000001",8587FPFM+R8, nope
"36.47458599999998,-113.666685",8588F8FM+R8, nope
"36.47458599999998,-114.46668500000001",8587FGFM+R8, nope
"36.47458599999998,-113.466685",8588FGFM+R8, nope
"36.47458599999998,-114.66668500000002",8587F8FM+R8, nope
"36.47458599999998,-113.266685",8588FPFM+R8, nope
"36.47458599999998,-114.86668500000002",8587F4FM+R8, nope
"36.47458599999998,-113.06668499999999",8588FWFM+R8, nope
"36.47458599999998,-115.06668500000002",8586FWFM+R8, nope
"36.47458599999998,-112.86668499999999",8589F4FM+R8, nope
"36.47458599999998,-115.26668500000002",8586FPFM+R8, nope
"36.47458599999998,-112.66668499999999",8589F8FM+R8, nope
"36.47458599999998,-115.46668500000003",8586FGFM+R8, nope
"36.47458599999998,-112.46668499999998",8589FGFM+R8, nope
"36.47458599999998,-115.66668500000003",8586F8FM+R8, nope
"36.47458599999998,-112.26668499999998",8589FPFM+R8, nope
"36.47458599999998,-115.86668500000003",8586F4FM+R8, nope
"36.47458599999998,-116.06668500000004",8585FWFM+R8, nope
"36.47458599999998,-111.86668499999998",858CF4FM+R8, nope
"36.47458599999998,-116.26668500000004",8585FPFM+R8, nope
"36.47458599999998,-116.46668500000004",8585FGFM+R8, nope
"36.47458599999998,-111.46668499999997",858CFGFM+R8, nope
"36.47458599999998,-116.66668500000004",8585F8FM+R8, nope
"36.47458599999998,-111.26668499999997",858CFPFM+R8, nope
"36.47458599999998,-116.86668500000005",8585F4FM+R8, nope
"36.47458599999998,-110.86668499999996",858FF4FM+R8, nope
"36.47458599999998,-110.66668499999996",858FF8FM+R8, nope
"36.47458599999998,-110.46668499999996",858FFGFM+R8, nope
"36.47458599999998,-110.26668499999995",858FFPFM+R8, nope
"36.47458599999998,-110.06668499999995",858FFWFM+R8, nope
"36.47458599999998,-118.06668500000006",8583FWFM+R8, nope
"36.47458599999998,-109.86668499999995",858GF4FM+R8, nope
"36.47458599999998,-118.26668500000007",8583FPFM+R8, nope
"36.47458599999998,-109.66668499999994",858GF8FM+R8, nope
"36.47458599999998,-118.46668500000007",8583FGFM+R8, nope
"36.47458599999998,-118.66668500000007",8583F8FM+R8, nope
"36.47458599999998,-109.26668499999994",858GFPFM+R8, nope
"36.47458599999998,-118.86668500000007",8583F4FM+R8, nope
"35.514586000000016,-114.066685",8577GW7M+R8, nope
"35.514586000000016,-113.866685",8578G47M+R8, nope
"35.514586000000016,-114.26668500000001",8577GP7M+R8, nope
"35.514586000000016,-113.666685",8578G87M+R8, nope
"35.514586000000016,-114.46668500000001",8577GG7M+R8, nope
"35.514586000000016,-113.466685",8578GG7M+R8, nope
"35.514586000000016,-114.66668500000002",8577G87M+R8, nope
"35.514586000000016,-113.266685",8578GP7M+R8, nope
"35.514586000000016,-114.86668500000002",8577G47M+R8, nope
"35.514586000000016,-113.06668499999999",8578GW7M+R8, nope
"35.514586000000016,-115.06668500000002",8576GW7M+R8, nope
"35.514586000000016,-112.86668499999999",8579G47M+R8, nope
"35.514586000000016,-115.26668500000002",8576GP7M+R8, nope
"35.514586000000016,-112.66668499999999",8579G87M+R8, nope
"35.514586000000016,-115.46668500000003",8576GG7M+R8, nope
"35.514586000000016,-112.46668499999998",8579GG7M+R8, nope
"35.514586000000016,-115.66668500000003",8576G87M+R8, nope
"35.514586000000016,-112.26668499999998",8579GP7M+R8, nope
"35.514586000000016,-115.86668500000003",8576G47M+R8, nope
"35.514586000000016,-112.06668499999998",8579GW7M+R8, nope
"35.514586000000016,-111.86668499999998",857CG47M+R8, nope
"35.514586000000016,-111.66668499999997",857CG87M+R8, nope
"35.514586000000016,-111.46668499999997",857CGG7M+R8, nope
"35.514586000000016,-111.26668499999997",857CGP7M+R8, nope
"35.514586000000016,-117.06668500000005",8574GW7M+R8, nope
"35.514586000000016,-110.86668499999996",857FG47M+R8, nope
"35.514586000000016,-117.26668500000005",8574GP7M+R8, nope
"35.514586000000016,-110.66668499999996",857FG87M+R8, nope
"35.514586000000016,-117.46668500000006",8574GG7M+R8, nope
"35.514586000000016,-110.46668499999996",857FGG7M+R8, nope
"35.514586000000016,-117.66668500000006",8574G87M+R8, nope
"35.514586000000016,-110.26668499999995",857FGP7M+R8, nope
"35.514586000000016,-117.86668500000006",8574G47M+R8, nope
"35.514586000000016,-110.06668499999995",857FGW7M+R8, nope
"35.514586000000016,-118.06668500000006",8573GW7M+R8, nope
"35.514586000000016,-109.86668499999995",857GG47M+R8, nope
"35.514586000000016,-118.26668500000007",8573GP7M+R8, nope
"35.514586000000016,-109.66668499999994",857GG87M+R8, nope
"35.514586000000016,-118.46668500000007",8573GG7M+R8, nope
"35.514586000000016,-109.46668499999994",857GGG7M+R8, nope
"35.514586000000016,-118.66668500000007",8573G87M+R8, nope
"35.514586000000016,-109.26668499999994",857GGP7M+R8, nope
"35.514586000000016,-118.86668500000007",8573G47M+R8, nope
"36.57058599999998,-114.26668500000001",8587HPCM+68, nope
"36.57058599999998,-113.666685",8588H8CM+68, nope
"36.57058599999998,-114.46668500000001",8587HGCM+68, nope
"36.57058599999998,-113.466685",8588HGCM+68, nope
"36.57058599999998,-114.66668500000002",8587H8CM+68, nope
"36.57058599999998,-113.266685",8588HPCM+68, nope
"36.57058599999998,-114.86668500000002",8587H4CM+68, nope
"36.57058599999998,-113.06668499999999",8588HWCM+68, nope
"36.57058599999998,-115.06668500000002",8586HWCM+68, nope
"36.57058599999998,-112.86668499999999",8589H4CM+68, nope
"36.57058599999998,-115.26668500000002",8586HPCM+68, nope
"36.57058599999998,-112.66668499999999",8589H8CM+68, nope
"36.57058599999998,-115.46668500000003",8586HGCM+68, nope
"36.57058599999998,-112.46668499999998",8589HGCM+68, nope
"36.57058599999998,-115.66668500000003",8586H8CM+68, nope
"36.57058599999998,-112.26668499999998",8589HPCM+68, nope
"36.57058599999998,-115.86668500000003",8586H4CM+68, nope
"36.57058599999998,-112.06668499999998",8589HWCM+68, nope
"36.57058599999998,-116.06668500000004",8585HWCM+68, nope
"36.57058599999998,-111.86668499999998",858CH4CM+68, nope
"36.57058599999998,-116.26668500000004",8585HPCM+68, nope
"36.57058599999998,-116.46668500000004",8585HGCM+68, nope
"36.57058599999998,-111.46668499999997",858CHGCM+68, nope
"36.57058599999998,-116.66668500000004",8585H8CM+68, nope
"36.57058599999998,-111.26668499999997",858CHPCM+68, nope
"36.57058599999998,-116.86668500000005",8585H4CM+68, nope
"36.57058599999998,-117.06668500000005",8584HWCM+68, nope
"36.57058599999998,-110.66668499999996",858FH8CM+68, nope
"36.57058599999998,-110.46668499999996",858FHGCM+68, nope
"36.57058599999998,-110.06668499999995",858FHWCM+68, nope
"36.57058599999998,-118.06668500000006",8583HWCM+68, nope
"36.57058599999998,-118.26668500000007",8583HPCM+68, nope
"36.57058599999998,-109.66668499999994",858GH8CM+68, nope
"36.57058599999998,-118.46668500000007",8583HGCM+68, nope
"36.57058599999998,-118.66668500000007",8583H8CM+68, nope
"36.57058599999998,-109.26668499999994",858GHPCM+68, nope
"35.41858600000002,-114.066685",8577CW9M+C8, nope
"35.41858600000002,-113.866685",8578C49M+C8, nope
"35.41858600000002,-114.26668500000001",8577CP9M+C8, nope
"35.41858600000002,-113.666685",8578C89M+C8, nope
"35.41858600000002,-114.46668500000001",8577CG9M+C8, nope
"35.41858600000002,-113.466685",8578CG9M+C8, nope
"35.41858600000002,-114.66668500000002",8577C89M+C8, nope
"35.41858600000002,-113.266685",8578CP9M+C8, nope
"35.41858600000002,-114.86668500000002",8577C49M+C8, nope
"35.41858600000002,-113.06668499999999",8578CW9M+C8, nope
"35.41858600000002,-115.06668500000002",8576CW9M+C8, nope
"35.41858600000002,-112.86668499999999",8579C49M+C8, nope
"35.41858600000002,-115.26668500000002",8576CP9M+C8, nope
"35.41858600000002,-112.66668499999999",8579C89M+C8, nope
"35.41858600000002,-115.46668500000003",8576CG9M+C8, nope
"35.41858600000002,-112.46668499999998",8579CG9M+C8, nope
"35.41858600000002,-115.66668500000003",8576C89M+C8, nope
"35.41858600000002,-112.26668499999998",8579CP9M+C8, nope
"35.41858600000002,-115.86668500000003",8576C49M+C8, nope
"35.41858600000002,-112.06668499999998",8579CW9M+C8, nope
"35.41858600000002,-111.86668499999998",857CC49M+C8, nope
"35.41858600000002,-111.66668499999997",857CC89M+C8, nope
"35.41858600000002,-111.46668499999997",857CCG9M+C8, nope
"35.41858600000002,-111.26668499999997",857CCP9M+C8, nope
"35.41858600000002,-117.06668500000005",8574CW9M+C8, nope
"35.41858600000002,-110.86668499999996",857FC49M+C8, nope
"35.41858600000002,-117.26668500000005",8574CP9M+C8, nope
"35.41858600000002,-110.66668499999996",857FC89M+C8, nope
"35.41858600000002,-117.46668500000006",8574CG9M+C8, nope
"35.41858600000002,-110.46668499999996",857FCG9M+C8, nope
"35.41858600000002,-117.66668500000006",8574C89M+C8, nope
"35.41858600000002,-110.26668499999995",857FCP9M+C8, nope
"35.41858600000002,-117.86668500000006",8574C49M+C8, nope
"35.41858600000002,-110.06668499999995",857FCW9M+C8, nope
"35.41858600000002,-118.06668500000006",8573CW9M+C8, nope
"35.41858600000002,-109.86668499999995",857GC49M+C8, nope
"35.41858600000002,-118.26668500000007",8573CP9M+C8, nope
"35.41858600000002,-109.66668499999994",857GC89M+C8, nope
"35.41858600000002,-118.46668500000007",8573CG9M+C8, nope
"35.41858600000002,-109.46668499999994",857GCG9M+C8, nope
"35.41858600000002,-118.66668500000007",8573C89M+C8, nope
"35.41858600000002,-109.26668499999994",857GCP9M+C8, nope
"35.41858600000002,-118.86668500000007",8573C49M+C8, nope
"36.666585999999974,-113.866685",8588M48M+J8, nope
"36.666585999999974,-114.26668500000001",8587MP8M+J8, nope
"36.666585999999974,-113.666685",8588M88M+J8, nope
"36.666585999999974,-114.46668500000001",8587MG8M+J8, nope
"36.666585999999974,-113.466685",8588MG8M+J8, nope
"36.666585999999974,-114.66668500000002",8587M88M+J8, nope
"36.666585999999974,-113.266685",8588MP8M+J8, nope
"36.666585999999974,-114.86668500000002",8587M48M+J8, nope
"36.666585999999974,-113.06668499999999",8588MW8M+J8, nope
"36.666585999999974,-115.06668500000002",8586MW8M+J8, nope
"36.666585999999974,-112.86668499999999",8589M48M+J8, nope
"36.666585999999974,-115.26668500000002",8586MP8M+J8, nope
"36.666585999999974,-112.66668499999999",8589M88M+J8, nope
"36.666585999999974,-115.46668500000003",8586MG8M+J8, nope
"36.666585999999974,-112.46668499999998",8589MG8M+J8, nope
"36.666585999999974,-115.66668500000003",8586M88M+J8, nope
"36.666585999999974,-112.26668499999998",8589MP8M+J8, nope
"36.666585999999974,-115.86668500000003",8586M48M+J8, nope
"36.666585999999974,-116.06668500000004",8585MW8M+J8, nope
"36.666585999999974,-111.86668499999998",858CM48M+J8, nope
"36.666585999999974,-116.26668500000004",8585MP8M+J8, nope
"36.666585999999974,-116.46668500000004",8585MG8M+J8, nope
"36.666585999999974,-111.46668499999997",858CMG8M+J8, nope
"36.666585999999974,-116.66668500000004",8585M88M+J8, nope
"36.666585999999974,-111.26668499999997",858CMP8M+J8, nope
"36.666585999999974,-116.86668500000005",8585M48M+J8, nope
"36.666585999999974,-111.06668499999996",858CMW8M+J8, nope
"36.666585999999974,-117.06668500000005",8584MW8M+J8, nope
"36.666585999999974,-110.66668499999996",858FM88M+J8, nope
"36.666585999999974,-110.46668499999996",858FMG8M+J8, nope
"36.666585999999974,-110.06668499999995",858FMW8M+J8, nope
"36.666585999999974,-118.06668500000006",8583MW8M+J8, nope
"36.666585999999974,-118.26668500000007",8583MP8M+J8, nope
"36.666585999999974,-109.66668499999994",858GM88M+J8, nope
"36.666585999999974,-118.46668500000007",8583MG8M+J8, nope
"36.666585999999974,-109.46668499999994",858GMG8M+J8, nope
"36.666585999999974,-118.66668500000007",8583M88M+J8, nope
"36.666585999999974,-109.26668499999994",858GMP8M+J8, nope
"35.32258600000002,-114.066685",85778WFM+28, nope
"35.32258600000002,-113.866685",857884FM+28, nope
"35.32258600000002,-114.26668500000001",85778PFM+28, nope
"35.32258600000002,-113.666685",857888FM+28, nope
"35.32258600000002,-114.46668500000001",85778GFM+28, nope
"35.32258600000002,-113.466685",85788GFM+28, nope
"35.32258600000002,-114.66668500000002",857788FM+28, nope
"35.32258600000002,-113.266685",85788PFM+28, nope
"35.32258600000002,-114.86668500000002",857784FM+28, nope
"35.32258600000002,-113.06668499999999",85788WFM+28, nope
"35.32258600000002,-115.06668500000002",85768WFM+28, nope
"35.32258600000002,-112.86668499999999",857984FM+28, nope
"35.32258600000002,-115.26668500000002",85768PFM+28, nope
"35.32258600000002,-112.66668499999999",857988FM+28, nope
"35.32258600000002,-115.46668500000003",85768GFM+28, nope
"35.32258600000002,-112.46668499999998",85798GFM+28, nope
"35.32258600000002,-115.66668500000003",857688FM+28, nope
"35.32258600000002,-112.26668499999998",85798PFM+28, nope
"35.32258600000002,-115.86668500000003",857684FM+28, nope
"35.32258600000002,-112.06668499999998",85798WFM+28, nope
"35.32258600000002,-111.86668499999998",857C84FM+28, nope
"35.32258600000002,-116.26668500000004",85758PFM+28, nope
"35.32258600000002,-111.66668499999997",857C88FM+28, nope
"35.32258600000002,-111.46668499999997",857C8GFM+28, nope
"35.32258600000002,-111.26668499999997",857C8PFM+28, nope
"35.32258600000002,-117.06668500000005",85748WFM+28, nope
"35.32258600000002,-110.86668499999996",857F84FM+28, nope
"35.32258600000002,-117.26668500000005",85748PFM+28, nope
"35.32258600000002,-117.46668500000006",85748GFM+28, nope
"35.32258600000002,-110.46668499999996",857F8GFM+28, nope
"35.32258600000002,-117.66668500000006",857488FM+28, nope
"35.32258600000002,-110.26668499999995",857F8PFM+28, nope
"35.32258600000002,-117.86668500000006",857484FM+28, nope
"35.32258600000002,-110.06668499999995",857F8WFM+28, nope
"35.32258600000002,-118.06668500000006",85738WFM+28, nope
"35.32258600000002,-109.86668499999995",857G84FM+28, nope
"35.32258600000002,-118.26668500000007",85738PFM+28, nope
"35.32258600000002,-109.66668499999994",857G88FM+28, nope
"35.32258600000002,-118.46668500000007",85738GFM+28, nope
"35.32258600000002,-109.46668499999994",857G8GFM+28, nope
"35.32258600000002,-118.66668500000007",857388FM+28, nope
"35.32258600000002,-109.26668499999994",857G8PFM+28, nope
"35.32258600000002,-118.86668500000007",857384FM+28, nope
"36.76258599999997,-113.866685",8588Q47M+28, nope
"36.76258599999997,-113.666685",8588Q87M+28, nope
"36.76258599999997,-114.46668500000001",8587QG7M+28, nope
"36.76258599999997,-113.466685",8588QG7M+28, nope
"36.76258599999997,-114.66668500000002",8587Q87M+28, nope
"36.76258599999997,-113.266685",8588QP7M+28, nope
"36.76258599999997,-114.86668500000002",8587Q47M+28, nope
"36.76258599999997,-113.06668499999999",8588QW7M+28, nope
"36.76258599999997,-115.06668500000002",8586QW7M+28, nope
"36.76258599999997,-112.86668499999999",8589Q47M+28, nope
"36.76258599999997,-115.26668500000002",8586QP7M+28, nope
"36.76258599999997,-112.66668499999999",8589Q87M+28, nope
"36.76258599999997,-115.46668500000003",8586QG7M+28, nope
"36.76258599999997,-112.46668499999998",8589QG7M+28, nope
"36.76258599999997,-115.66668500000003",8586Q87M+28, nope
"36.76258599999997,-112.26668499999998",8589QP7M+28, nope
"36.76258599999997,-115.86668500000003",8586Q47M+28, nope
"36.76258599999997,-112.06668499999998",8589QW7M+28, nope
"36.76258599999997,-116.06668500000004",8585QW7M+28, nope
"36.76258599999997,-111.86668499999998",858CQ47M+28, nope
"36.76258599999997,-116.26668500000004",8585QP7M+28, nope
"36.76258599999997,-111.66668499999997",858CQ87M+28, nope
"36.76258599999997,-116.46668500000004",8585QG7M+28, nope
"36.76258599999997,-116.66668500000004",8585Q87M+28, nope
"36.76258599999997,-111.26668499999997",858CQP7M+28, nope
"36.76258599999997,-116.86668500000005",8585Q47M+28, nope
"36.76258599999997,-111.06668499999996",858CQW7M+28, nope
"36.76258599999997,-110.66668499999996",858FQ87M+28, nope
"36.76258599999997,-110.46668499999996",858FQG7M+28, nope
"36.76258599999997,-110.26668499999995",858FQP7M+28, nope
"36.76258599999997,-110.06668499999995",858FQW7M+28, nope
"36.76258599999997,-118.06668500000006",8583QW7M+28, nope
"36.76258599999997,-118.46668500000007",8583QG7M+28, nope
"36.76258599999997,-118.66668500000007",8583Q87M+28, nope
"36.76258599999997,-118.86668500000007",8583Q47M+28, nope
"35.226586000000026,-114.066685",85776WGM+J8, nope
"35.226586000000026,-113.866685",857864GM+J8, nope
"35.226586000000026,-114.26668500000001",85776PGM+J8, nope
"35.226586000000026,-113.666685",857868GM+J8, nope
"35.226586000000026,-114.46668500000001",85776GGM+J8, nope
"35.226586000000026,-113.466685",85786GGM+J8, nope
"35.226586000000026,-114.66668500000002",857768GM+J8, nope
"35.226586000000026,-113.266685",85786PGM+J8, nope
"35.226586000000026,-114.86668500000002",857764GM+J8, nope
"35.226586000000026,-113.06668499999999",85786WGM+J8, nope
"35.226586000000026,-115.06668500000002",85766WGM+J8, nope
"35.226586000000026,-112.86668499999999",857964GM+J8, nope
"35.226586000000026,-115.26668500000002",85766PGM+J8, nope
"35.226586000000026,-112.66668499999999",857968GM+J8, nope
